n_features,ultima_feature,tratamento,modelo,transform,rmse,mae,mape,mdape,r2,status
19,banheiros_por_quarto,std_median_ohe,RandomForest,yeojohnson,792419.5702133309,346908.04045784345,24.43423425591149,15.083304148544313,0.7746677302917839,
19,banheiros_por_quarto,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
19,banheiros_por_quarto,std_median_ohe,DecisionTree,yeojohnson,1147431.325039693,383473.48240102164,24.82567431796356,11.565960143671779,0.527538515805545,
19,banheiros_por_quarto,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
19,banheiros_por_quarto,raw_zero_ord,KNeighbors,yeojohnson,838882.7562167047,357419.7923490993,23.920888370461572,14.363112391930835,0.7474685104241154,
19,banheiros_por_quarto,std_median_ohe,Linear,yeojohnson,1181389.7833298596,653615.714916381,64.76523300288927,40.700035767240486,0.49915951503014255,
19,banheiros_por_quarto,minmax_mean_ohe,KNeighbors,yeojohnson,990467.0109663616,373868.9971434723,26.73830202710797,15.049180327868852,0.6479591698524175,
19,banheiros_por_quarto,raw_zero_ord,MLP,sqrt,,,,,,timeout
19,banheiros_por_quarto,std_median_ohe,Linear,log,1217823.6956131018,671530.2222493304,67.10835420134889,42.92801841238417,0.46779145163871527,
19,banheiros_por_quarto,std_median_ohe,GradientBoosting,yeojohnson,769616.7399791585,366581.8111771495,26.559637248101918,17.858080305423545,0.7874495558123963,
19,banheiros_por_quarto,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
19,banheiros_por_quarto,std_median_ohe,RandomForest,sqrt,795320.7985097234,347223.5628763299,24.48788328527026,15.063812988682681,0.7730147244154466,
19,banheiros_por_quarto,std_median_ohe,DecisionTree,sqrt,1055964.1286547035,378692.47528131655,24.741657938332246,11.632270168855536,0.599860581537629,
19,banheiros_por_quarto,raw_zero_ord,KNeighbors,log,847172.5255280614,359051.4068614081,23.83553047121493,14.216153846153844,0.7424528599863867,
19,banheiros_por_quarto,minmax_mean_ohe,MLP,log,,,,,,timeout
19,banheiros_por_quarto,minmax_mean_ohe,KNeighbors,yeojohnson,990467.0109663616,373868.9971434723,26.73830202710797,15.049180327868852,0.6479591698524175,
19,banheiros_por_quarto,minmax_mean_ohe,KNeighbors,sqrt,902797.5088293824,391820.9453384052,27.76923134146526,15.731639514785309,0.7075216594801796,
19,banheiros_por_quarto,std_median_ohe,RandomForest,none,792778.3419140917,346667.75943032384,24.478033295824762,15.018819190050584,0.7744636436042054,
19,banheiros_por_quarto,std_median_ohe,KNeighbors,log,847172.5255280614,359051.4068614081,23.83553047121493,14.216153846153844,0.7424528599863867,
19,banheiros_por_quarto,std_median_ohe,RandomForest,log,793900.5834342501,347004.618719811,24.477275534666703,15.0655304778786,0.7738246619464071,
19,banheiros_por_quarto,std_median_ohe,DecisionTree,none,1079607.4353543678,377009.26295940083,24.55785616833691,11.470361816782141,0.5817415345506574,
19,banheiros_por_quarto,std_median_ohe,DecisionTree,log,999020.749349752,370201.7989679735,24.194375551731596,11.4707805907173,0.6418524184511796,
19,banheiros_por_quarto,std_median_ohe,KNeighbors,yeojohnson,838882.7562167047,357419.7923490993,23.920888370461572,14.363112391930835,0.7474685104241154,
19,banheiros_por_quarto,minmax_mean_ohe,KNeighbors,log,845534.9618686262,364191.7038972224,24.412993529655687,14.878651685393256,0.7434475622656731,
19,banheiros_por_quarto,raw_zero_ord,KNeighbors,yeojohnson,838882.7562167047,357419.7923490993,23.920888370461572,14.363112391930835,0.7474685104241154,
19,banheiros_por_quarto,std_median_ohe,GradientBoosting,sqrt,766900.6769957293,364249.42778131156,26.135177143877776,17.894604549941917,0.788947136842066,
19,banheiros_por_quarto,std_median_ohe,GradientBoosting,yeojohnson,769616.7399791585,366581.8111771495,26.559637248101918,17.858080305423545,0.7874495558123963,
20,lat,std_median_ohe,Linear,sqrt,1180521.6613335796,649679.4395407676,62.153481349058325,40.69772588196128,0.49989531095272843,
20,lat,minmax_mean_ohe,KNeighbors,none,948751.9266204298,415814.46079092805,29.57889192883266,16.344827586206897,0.676988230023724,
20,lat,std_median_ohe,RandomForest,sqrt,794035.0487640834,347146.74651235866,24.511961216009226,15.099304754974144,0.7737480394634036,
20,lat,raw_zero_ord,MLP,log,,,,,,timeout
20,lat,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
20,lat,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
20,lat,std_median_ohe,MLP,yeojohnson,,,,,,timeout
20,lat,minmax_mean_ohe,MLP,log,,,,,,timeout
20,lat,std_median_ohe,MLP,sqrt,,,,,,timeout
20,lat,std_median_ohe,GradientBoosting,none,799702.5393278599,368563.8988285333,27.17354922084128,17.902113284287807,0.7705067290301224,
20,lat,minmax_mean_ohe,KNeighbors,sqrt,902797.5088293824,391820.9453384052,27.76923134146526,15.731639514785309,0.7075216594801796,
20,lat,std_median_ohe,RandomForest,log,794010.0917306805,347202.688486328,24.498977514040526,15.05140042394422,0.7737622617298077,
20,lat,raw_zero_ord,MLP,none,,,,,,timeout
20,lat,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
20,lat,std_median_ohe,KNeighbors,yeojohnson,836205.4533522088,355333.45668556663,23.80758201085409,14.360000000000001,0.749077851849148,
20,lat,std_median_ohe,GradientBoosting,sqrt,760591.0911250747,363488.3042978184,26.122938815889167,17.890517353520565,0.7924056763380963,
20,lat,std_median_ohe,Linear,yeojohnson,1180128.317450539,652314.2053295673,64.42872021965337,40.04868886569164,0.5002285201683612,
20,lat,minmax_mean_ohe,MLP,sqrt,,,,,,timeout
20,lat,raw_zero_ord,KNeighbors,log,847172.5255280614,359051.4068614081,23.83553047121493,14.216153846153844,0.7424528599863867,
20,lat,std_median_ohe,Linear,none,1221998.9105499818,665387.105924094,62.978213235911525,42.23619029529681,0.46413592381046764,
20,lat,std_median_ohe,RandomForest,none,789898.5442373026,345643.94276733114,24.411208546380085,14.884102630380939,0.7760992064741172,
20,lat,std_median_ohe,DecisionTree,yeojohnson,1057803.9336183355,374862.00192629243,24.6823679382463,11.39240506329114,0.5984650420686997,
20,lat,raw_zero_ord,KNeighbors,yeojohnson,836045.5048857052,355129.8582645518,23.79704198216965,14.35,0.7491738348977999,
20,lat,raw_zero_ord,MLP,sqrt,,,,,,timeout
20,lat,std_median_ohe,GradientBoosting,yeojohnson,798936.949955878,368503.64002974343,27.145279923627747,17.894277891476023,0.7709459261044083,
20,lat,std_median_ohe,RandomForest,yeojohnson,790945.4343806193,345941.76671150717,24.376911379921758,14.923819805054084,0.7755053204213715,
20,lat,std_median_ohe,RandomForest,yeojohnson,790945.4343806193,345941.76671150717,24.376911379921758,14.923819805054084,0.7755053204213715,
20,lat,std_median_ohe,KNeighbors,log,847172.5255280614,359051.4068614081,23.83553047121493,14.216153846153844,0.7424528599863867,
20,lat,std_median_ohe,KNeighbors,none,916668.2272850634,379372.6856097036,25.426687356350612,14.51452307692308,0.698465254310364,
20,lat,std_median_ohe,MLP,log,,,,,,timeout
20,lat,std_median_ohe,KNeighbors,sqrt,846138.8191281824,363229.5415344865,24.54522539604138,14.413947368421054,0.7430809863602448,
20,lat,raw_zero_ord,KNeighbors,sqrt,846138.8191281824,363229.5415344865,24.54522539604138,14.413947368421054,0.7430809863602448,
20,lat,minmax_mean_ohe,MLP,none,,,,,,timeout
20,lat,std_median_ohe,DecisionTree,sqrt,1077728.297061377,377313.25323334616,24.582049286555797,11.441022232070315,0.5831962883008021,
20,lat,std_median_ohe,KNeighbors,yeojohnson,836205.4533522088,355333.45668556663,23.80758201085409,14.360000000000001,0.749077851849148,
20,lat,std_median_ohe,MLP,yeojohnson,,,,,,timeout
20,lat,std_median_ohe,DecisionTree,log,1106345.3840495679,380373.3024070823,24.61549143396936,11.538461538461538,0.5607675049963365,
20,lat,std_median_ohe,MLP,none,,,,,,timeout
20,lat,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
20,lat,raw_zero_ord,KNeighbors,none,916059.6787478372,379938.46014497953,25.49022302423627,14.582984150118419,0.6988654811609694,
20,lat,std_median_ohe,DecisionTree,none,1063580.791025574,375846.059183581,24.65464663822422,11.691022964509393,0.5940673573443978,
20,lat,std_median_ohe,Linear,yeojohnson,1180128.317450539,652314.2053295673,64.42872021965337,40.04868886569164,0.5002285201683612,
20,lat,std_median_ohe,GradientBoosting,log,770357.8057043065,366891.851683293,26.73399144312371,17.875980092759796,0.7870400281187029,
20,lat,minmax_mean_ohe,KNeighbors,yeojohnson,991050.1060742496,374400.3138448289,26.7811703071134,15.057471264367816,0.6475445498671015,
20,lat,minmax_mean_ohe,KNeighbors,yeojohnson,991050.1060742496,374400.3138448289,26.7811703071134,15.057471264367816,0.6475445498671015,
20,lat,raw_zero_ord,KNeighbors,yeojohnson,836045.5048857052,355129.8582645518,23.79704198216965,14.35,0.7491738348977999,
20,lat,std_median_ohe,Linear,log,1217823.6956131018,671530.2222493303,67.10835420134885,42.928018412384226,0.46779145163871527,
20,lat,minmax_mean_ohe,KNeighbors,log,845534.9618686262,364191.7038972224,24.412993529655687,14.878651685393256,0.7434475622656731,
20,lat,std_median_ohe,DecisionTree,yeojohnson,1057803.9336183355,374862.00192629243,24.6823679382463,11.39240506329114,0.5984650420686997,
20,lat,std_median_ohe,GradientBoosting,yeojohnson,798936.949955878,368503.64002974343,27.145279923627747,17.894277891476023,0.7709459261044083,
21,lng,std_median_ohe,MLP,none,,,,,,timeout
21,lng,std_median_ohe,MLP,sqrt,,,,,,timeout
21,lng,raw_zero_ord,MLP,none,,,,,,timeout
21,lng,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
21,lng,std_median_ohe,MLP,yeojohnson,,,,,,timeout
21,lng,minmax_mean_ohe,MLP,log,,,,,,timeout
21,lng,minmax_mean_ohe,KNeighbors,log,845534.9618686262,364191.7038972224,24.412993529655687,14.878651685393256,0.7434475622656731,
21,lng,std_median_ohe,RandomForest,log,789626.7461607823,346700.619587406,24.36666657205242,15.067068881184975,0.7762532650818865,
21,lng,std_median_ohe,Linear,yeojohnson,1178863.83397912,649928.5535504699,64.0204430015271,39.832984933459855,0.5012989363326475,
21,lng,minmax_mean_ohe,KNeighbors,yeojohnson,990910.865757973,374336.0070623699,26.767101229226547,15.053333333333333,0.6476435813096383,
21,lng,std_median_ohe,GradientBoosting,log,769328.2548641872,367175.91124948766,26.62194783553434,17.876488762330194,0.7876088718561186,
21,lng,raw_zero_ord,KNeighbors,yeojohnson,837885.6068915273,355429.5796885094,23.851657903966824,14.285074179131115,0.748068503552877,
21,lng,std_median_ohe,KNeighbors,yeojohnson,838139.5138275909,355600.80821072275,23.856673653258877,14.285714285714285,0.7479157933358451,
21,lng,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
21,lng,std_median_ohe,RandomForest,yeojohnson,799902.9496693335,346863.52028933953,24.76999103754735,14.88929352801086,0.7703916897859528,
21,lng,std_median_ohe,KNeighbors,sqrt,846138.8191281824,363229.5415344865,24.54522539604138,14.413947368421054,0.7430809863602448,
21,lng,std_median_ohe,Linear,yeojohnson,1178863.83397912,649928.5535504699,64.0204430015271,39.832984933459855,0.5012989363326475,
21,lng,std_median_ohe,MLP,yeojohnson,,,,,,timeout
21,lng,std_median_ohe,MLP,log,,,,,,timeout
21,lng,std_median_ohe,DecisionTree,none,1057708.0163169682,373594.1738812999,24.576633885167887,11.538461538461538,0.5985378578376588,
21,lng,std_median_ohe,KNeighbors,log,847172.5255280614,359051.4068614081,23.83553047121493,14.216153846153844,0.7424528599863867,
21,lng,raw_zero_ord,KNeighbors,log,847172.5255280614,359051.4068614081,23.83553047121493,14.216153846153844,0.7424528599863867,
21,lng,raw_zero_ord,MLP,log,,,,,,timeout
21,lng,std_median_ohe,DecisionTree,sqrt,1062637.5734232261,377124.7217935595,24.53701290668811,11.644535240040858,0.5947870262981093,
21,lng,std_median_ohe,RandomForest,none,794584.3184185901,345770.63436799956,24.55479234941889,14.877138618528729,0.7734349139430403,
21,lng,std_median_ohe,Linear,none,1221822.9918210718,665144.9489836025,62.93937288997622,42.20433974541018,0.46429019848436226,
21,lng,std_median_ohe,GradientBoosting,yeojohnson,791223.2406895088,366464.58375652466,27.02685214486971,17.8011901199183,0.7753475927499044,
21,lng,minmax_mean_ohe,KNeighbors,sqrt,902797.5088293824,391820.9453384052,27.76923134146526,15.731639514785309,0.7075216594801796,
21,lng,std_median_ohe,Linear,sqrt,1180521.6613335796,649679.4395407675,62.153481349058296,40.69772588196134,0.4998953109527283,
21,lng,raw_zero_ord,MLP,sqrt,,,,,,timeout
21,lng,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
21,lng,std_median_ohe,DecisionTree,yeojohnson,1005534.9104614765,373794.54010732967,24.54708739987718,11.57103545876248,0.6371665550833527,
21,lng,minmax_mean_ohe,KNeighbors,none,948753.3250940666,415816.4411397402,29.579452103565284,16.344827586206897,0.6769872777752701,
21,lng,minmax_mean_ohe,MLP,sqrt,,,,,,timeout
21,lng,raw_zero_ord,KNeighbors,sqrt,846138.8191281824,363229.5415344865,24.54522539604138,14.413947368421054,0.7430809863602448,
21,lng,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
21,lng,std_median_ohe,DecisionTree,log,1111799.2088738414,379000.69785922975,24.723664403973906,11.447586980920303,0.5564263624850319,
21,lng,minmax_mean_ohe,MLP,none,,,,,,timeout
21,lng,std_median_ohe,RandomForest,sqrt,790732.605596087,346560.72697433585,24.441265118036267,15.072543371450717,0.7756261188974712,
21,lng,std_median_ohe,GradientBoosting,yeojohnson,791223.2406895088,366464.58375652466,27.02685214486971,17.8011901199183,0.7753475927499044,
21,lng,std_median_ohe,GradientBoosting,none,787242.1417548889,366355.92920452106,26.95641077786657,17.77809108011042,0.7776026160731712,
21,lng,std_median_ohe,DecisionTree,yeojohnson,1005534.9104614765,373794.54010732967,24.54708739987718,11.57103545876248,0.6371665550833527,
21,lng,std_median_ohe,KNeighbors,none,917297.0883599203,379025.6096031005,25.373620119890067,14.498293515358363,0.6980513891795745,
21,lng,std_median_ohe,RandomForest,yeojohnson,799902.9496693335,346863.52028933953,24.76999103754735,14.889293528010874,0.7703916897859528,
21,lng,raw_zero_ord,KNeighbors,none,916043.3956756034,379916.73293619463,25.491835794648054,14.57741935483871,0.6988761864712387,
21,lng,std_median_ohe,GradientBoosting,sqrt,764200.4850473213,364084.88035005855,26.12453905601052,17.892934719454534,0.7904307187547701,
21,lng,std_median_ohe,KNeighbors,yeojohnson,838139.5138275909,355600.80821072275,23.856673653258877,14.285714285714285,0.7479157933358451,
21,lng,std_median_ohe,Linear,log,1217823.6956131018,671530.2222493303,67.10835420134885,42.928018412384326,0.46779145163871527,
21,lng,minmax_mean_ohe,KNeighbors,yeojohnson,990910.865757973,374336.0070623699,26.767101229226547,15.053333333333333,0.6476435813096383,
21,lng,raw_zero_ord,KNeighbors,yeojohnson,837885.6068915273,355429.5796885094,23.851657903966824,14.285074179131115,0.748068503552877,
22,tipo_imovel,power_median_ohe,MLP,sqrt,,,,,,timeout
22,tipo_imovel,power_median_ohe,MLP,none,,,,,,timeout
22,tipo_imovel,std_median_ohe,MLP,log,,,,,,timeout
22,tipo_imovel,minmax_mean_ohe,Linear,sqrt,1154329.9965497528,619663.6271713334,57.77467506655005,36.55518236939368,0.5218403017483411,
22,tipo_imovel,robust_median_ohe,KNeighbors,none,827196.7298594262,344990.89908849495,23.20457128933994,13.760635906544689,0.7544552665516572,
22,tipo_imovel,quantile_median_ord,KNeighbors,sqrt,837877.4536391776,348873.1891767746,23.325583313736917,13.768115942028986,0.7480734064920246,
22,tipo_imovel,raw_zero_ord,RandomForest,none,780608.8346145573,327142.68164640665,23.56432988794509,14.267119790599189,0.7813346698535446,
22,tipo_imovel,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
22,tipo_imovel,robust_median_ohe,DecisionTree,yeojohnson,948621.1121350976,349957.40573178953,23.01699709745772,11.114831511460544,0.6770772979965293,
22,tipo_imovel,robust_median_ohe,Linear,yeojohnson,1149850.2140503356,617849.6991472674,59.00770057386225,36.58758902079675,0.5255444330859971,
22,tipo_imovel,minmax_mean_ohe,DecisionTree,yeojohnson,964912.1312313144,351627.5865356707,22.996293312393462,11.100874153233919,0.6658907196097512,
22,tipo_imovel,std_median_ohe,MLP,yeojohnson,,,,,,timeout
22,tipo_imovel,power_median_ohe,DecisionTree,yeojohnson,976839.6390271418,356680.71493256785,23.262992655161092,11.207103431725468,0.6575796594733755,
22,tipo_imovel,raw_zero_ord,RandomForest,yeojohnson,781856.0566315646,327667.57210035453,23.573498156161605,14.283982658691825,0.7806353641954199,
22,tipo_imovel,std_median_ohe,RandomForest,yeojohnson,781777.1488650979,327713.78497727506,23.639811801788042,14.284614013963795,0.7806796401202111,
22,tipo_imovel,raw_zero_ord,KNeighbors,none,906657.0255048345,371386.3527022178,24.661550149602753,14.220740740740743,0.7050155871423037,
22,tipo_imovel,quantile_median_ord,DecisionTree,sqrt,966052.4633878971,350193.91758045374,23.167943247362643,11.11111111111111,0.6651005529738899,
22,tipo_imovel,raw_zero_ord,GradientBoosting,yeojohnson,756679.249824796,351698.54973253363,25.592989161739144,17.466700350313737,0.794535566472572,
22,tipo_imovel,minmax_mean_ohe,RandomForest,yeojohnson,780022.9325718284,327583.9934779813,23.596511547816267,14.271749343321192,0.7816627942039294,
22,tipo_imovel,quantile_median_ord,DecisionTree,yeojohnson,981032.7324661057,353138.51145253476,23.096524525684217,11.11111111111111,0.6546336650248366,
22,tipo_imovel,robust_median_ohe,MLP,none,,,,,,timeout
22,tipo_imovel,robust_median_ohe,DecisionTree,log,957803.8919197193,349190.329684263,22.954746417002195,11.186440677966102,0.6707951682635981,
22,tipo_imovel,robust_median_ohe,MLP,sqrt,,,,,,timeout
22,tipo_imovel,quantile_median_ord,Linear,none,1152385.0509960672,634936.805123219,63.4441794487427,38.212641644561366,0.523450259216121,
22,tipo_imovel,quantile_median_ord,Linear,log,1156138.090647752,635499.9279102286,63.207155185415665,38.1129936616528,0.5203411899962762,
22,tipo_imovel,raw_zero_ord,KNeighbors,log,827176.0361289104,348677.116687002,23.113276215543372,13.85500575373993,0.7544675518347156,
22,tipo_imovel,raw_zero_ord,DecisionTree,yeojohnson,959690.1668411873,351987.8534032732,22.98203060509858,11.11111111111111,0.669497236013503,
22,tipo_imovel,power_median_ohe,Linear,yeojohnson,1152475.7443360395,620354.2480216273,59.34603708207258,36.49189619053872,0.5233752468088848,
22,tipo_imovel,robust_median_ohe,RandomForest,yeojohnson,780365.8213547866,327659.79912902776,23.60361571735199,14.283361086503026,0.7814707951469604,
22,tipo_imovel,power_median_ohe,RandomForest,yeojohnson,779591.1446987311,327271.4570899381,23.517975455350893,14.290408614511627,0.7819044518792042,
22,tipo_imovel,std_median_ohe,GradientBoosting,log,753374.8357538882,353542.5919501741,25.72469822959332,17.411512096910155,0.7963261722086892,
22,tipo_imovel,quantile_median_ord,KNeighbors,none,841827.9884010924,350889.6630732793,23.603579382741724,13.80015749409397,0.7456921727777253,
22,tipo_imovel,quantile_median_ord,DecisionTree,none,942065.1496337384,348706.7977329652,23.078939785361513,11.11111111111111,0.6815253405689754,
22,tipo_imovel,power_median_ohe,DecisionTree,none,962182.056473174,351377.02930090803,23.118332669125298,11.11111111111111,0.6677786696038249,
22,tipo_imovel,minmax_mean_ohe,GradientBoosting,yeojohnson,744598.5731806967,349004.4583633683,25.41454743895335,17.536473846533777,0.8010438330777663,
22,tipo_imovel,robust_median_ohe,KNeighbors,yeojohnson,829416.8042091457,342352.1977750664,22.91736860628311,13.770689655172413,0.7531354859823362,
22,tipo_imovel,robust_median_ohe,MLP,yeojohnson,,,,,,timeout
22,tipo_imovel,std_median_ohe,DecisionTree,sqrt,992086.2490325663,353555.0132417323,23.044304269560293,11.235955056179774,0.6468071802107449,
22,tipo_imovel,power_median_ohe,MLP,yeojohnson,,,,,,timeout
22,tipo_imovel,quantile_median_ord,GradientBoosting,sqrt,760454.5555357024,354622.87698612927,25.792882023782028,17.517828136526937,0.7924802011901758,
22,tipo_imovel,robust_median_ohe,KNeighbors,log,840300.195327212,347243.2075934831,22.917472730213508,13.979499374217767,0.7466143972237119,
22,tipo_imovel,minmax_mean_ohe,DecisionTree,yeojohnson,964912.1312313144,351627.5865356707,22.996293312393462,11.100874153233919,0.6658907196097512,
22,tipo_imovel,raw_zero_ord,GradientBoosting,none,755304.6909359691,351335.35738505865,25.606875745389978,17.461077450652585,0.7952813684575695,
22,tipo_imovel,quantile_median_ord,RandomForest,none,782093.2261845828,327130.4230470279,23.526002973556245,14.273470755112152,0.7805022591229421,
22,tipo_imovel,std_median_ohe,Linear,yeojohnson,1149850.2140503353,617849.6991472661,59.0077005738624,36.58758902079595,0.5255444330859973,
22,tipo_imovel,power_median_ohe,KNeighbors,yeojohnson,828538.8003817913,345240.8135649178,23.093123278948134,13.913703703703703,0.7536578608957243,
22,tipo_imovel,power_median_ohe,Linear,sqrt,1144484.1280033044,610174.561018605,56.81339607499577,35.184403672081196,0.5299624496940676,
22,tipo_imovel,power_median_ohe,GradientBoosting,yeojohnson,750201.4428351886,350127.1504315769,25.439233100073743,17.466940778150903,0.7980384030662357,
22,tipo_imovel,quantile_median_ord,KNeighbors,yeojohnson,837157.3539676955,348655.906122156,23.51730330976721,13.75448275862069,0.7485062485516358,
22,tipo_imovel,raw_zero_ord,Linear,log,1199007.0080108342,652110.62212512,64.9885695759884,40.36167842055126,0.48411078485875925,
22,tipo_imovel,power_median_ohe,MLP,log,,,,,,timeout
22,tipo_imovel,std_median_ohe,KNeighbors,log,833875.2896898077,347366.0793798895,22.970125051972843,13.778143459915619,0.7504743388572364,
22,tipo_imovel,minmax_mean_ohe,RandomForest,log,760819.3742085207,327516.0419083489,23.25914828124353,14.412171430820417,0.7922810433133344,
22,tipo_imovel,std_median_ohe,RandomForest,log,760764.386256418,327453.3666547409,23.261961192380397,14.422399283533643,0.792311067857047,
22,tipo_imovel,robust_median_ohe,DecisionTree,sqrt,992086.2490325663,353555.0132417323,23.044304269560293,11.235955056179774,0.6468071802107449,
22,tipo_imovel,quantile_median_ord,MLP,sqrt,,,,,,timeout
22,tipo_imovel,minmax_mean_ohe,DecisionTree,none,957388.9772579286,351554.7969143651,23.225725258412588,11.136992204009092,0.6710803254386535,
22,tipo_imovel,power_median_ohe,RandomForest,log,777226.7227797522,333407.2463202808,23.598325244570482,14.56347767028465,0.7832253696713558,
22,tipo_imovel,std_median_ohe,MLP,sqrt,,,,,,timeout
22,tipo_imovel,std_median_ohe,GradientBoosting,none,749404.293135613,349826.4998714239,25.438012934236333,17.454374841563567,0.7984673760933735,
22,tipo_imovel,raw_zero_ord,KNeighbors,yeojohnson,837585.7879418955,349293.7552429484,23.33336762802027,13.95973154362416,0.7482487675936031,
22,tipo_imovel,raw_zero_ord,Linear,none,1206374.1433201246,644154.9133297374,60.709870100379014,39.616897679749115,0.47775168630386966,
22,tipo_imovel,quantile_median_ord,GradientBoosting,none,859390.2098368208,356913.5040125,26.863875467189864,17.499590073563283,0.7349707487032753,
22,tipo_imovel,robust_median_ohe,MLP,yeojohnson,,,,,,timeout
22,tipo_imovel,quantile_median_ord,KNeighbors,yeojohnson,840414.5927395732,350378.127280557,23.580476485011094,13.848775193798446,0.746545401332596,
22,tipo_imovel,std_median_ohe,KNeighbors,yeojohnson,840561.9252546323,347070.1728845188,23.141094931303023,13.931482758620687,0.746456527633812,
22,tipo_imovel,raw_zero_ord,MLP,log,,,,,,timeout
22,tipo_imovel,raw_zero_ord,GradientBoosting,log,751893.0805087972,353720.2238852451,25.904941287013035,17.425213153388594,0.7971265652131023,
22,tipo_imovel,raw_zero_ord,RandomForest,log,773901.1712325661,328717.30409951706,23.60956904392011,14.425088027714427,0.7850764458744628,
22,tipo_imovel,minmax_mean_ohe,MLP,sqrt,,,,,,timeout
22,tipo_imovel,minmax_mean_ohe,RandomForest,yeojohnson,780022.9325718282,327583.9934779813,23.596511547816267,14.271749343321192,0.7816627942039294,
22,tipo_imovel,robust_median_ohe,RandomForest,yeojohnson,780365.8213547866,327659.79912902776,23.60361571735199,14.283361086503026,0.7814707951469604,
22,tipo_imovel,minmax_mean_ohe,Linear,yeojohnson,1149849.8273834602,617851.914164486,59.00799170234935,36.587983886163215,0.5255447521818557,
22,tipo_imovel,power_median_ohe,RandomForest,sqrt,763567.2777016672,327766.5775322304,23.371802308128387,14.420582239235527,0.7907778680532989,
22,tipo_imovel,raw_zero_ord,DecisionTree,none,944848.18755973,347592.7079754636,22.87540162491986,11.027343408753385,0.6796408928860165,
22,tipo_imovel,raw_zero_ord,RandomForest,yeojohnson,781856.0566315646,327667.57210035453,23.573498156161605,14.28398265869181,0.7806353641954199,
22,tipo_imovel,quantile_median_ord,DecisionTree,yeojohnson,958969.9521164418,350032.9501471005,23.072710640225267,11.071428571428571,0.6699931119693212,
22,tipo_imovel,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
22,tipo_imovel,std_median_ohe,Linear,sqrt,1154329.9965497465,619663.6271712454,57.77467506654281,36.555182369569486,0.5218403017483464,
22,tipo_imovel,power_median_ohe,DecisionTree,sqrt,992303.2554781536,353574.26384581375,23.04621619623816,11.235955056179774,0.6466526502974754,
22,tipo_imovel,raw_zero_ord,DecisionTree,yeojohnson,959690.1668411873,351987.8534032732,22.98203060509858,11.11111111111111,0.669497236013503,
22,tipo_imovel,std_median_ohe,GradientBoosting,yeojohnson,747062.2505336327,349839.87176842545,25.42618838031578,17.456416068056978,0.7997250695701217,
22,tipo_imovel,minmax_mean_ohe,DecisionTree,sqrt,958603.0382728218,349957.0867875793,23.00965544756524,11.25,0.6702455931472767,
22,tipo_imovel,minmax_mean_ohe,RandomForest,none,779329.9946412045,326992.6558524479,23.588187262465322,14.23815463158158,0.7820505441628978,
22,tipo_imovel,robust_median_ohe,KNeighbors,yeojohnson,829416.8042091457,342352.1977750664,22.91736860628311,13.770689655172413,0.7531354859823362,
22,tipo_imovel,raw_zero_ord,DecisionTree,sqrt,954256.9066125636,349224.81908244605,22.9292782374794,11.11111111111111,0.6732289077755242,
22,tipo_imovel,robust_median_ohe,MLP,log,,,,,,timeout
22,tipo_imovel,power_median_ohe,DecisionTree,yeojohnson,976839.6390271418,356680.71493256785,23.262992655161092,11.207103431725468,0.6575796594733755,
22,tipo_imovel,quantile_median_ord,RandomForest,yeojohnson,779558.2654478715,326962.0014868443,23.534229896164362,14.254139294360616,0.7819228478475836,
22,tipo_imovel,quantile_median_ord,MLP,log,,,,,,timeout
22,tipo_imovel,std_median_ohe,KNeighbors,yeojohnson,840561.9252546323,347070.1728845188,23.141094931303023,13.931482758620687,0.746456527633812,
22,tipo_imovel,raw_zero_ord,MLP,none,,,,,,timeout
22,tipo_imovel,power_median_ohe,RandomForest,none,781777.1488650979,327713.78497727506,23.63981180178804,14.28461401396382,0.7806796401202111,
22,tipo_imovel,quantile_median_ord,Linear,sqrt,1153906.2689747137,634482.8330348074,63.15452183993984,38.17152678924048,0.5221912798281438,
22,tipo_imovel,minmax_mean_ohe,KNeighbors,log,859513.9610157737,359359.7281131128,23.979166149222706,14.488008000000008,0.7348944154070768,
22,tipo_imovel,power_median_ohe,KNeighbors,sqrt,858574.3333233034,349674.14454891265,23.227603301153867,13.927272727272728,0.73547372976525,
22,tipo_imovel,std_median_ohe,KNeighbors,sqrt,835755.2046886048,352408.80904327857,23.755957829455447,14.067586206896552,0.7493479934644816,
22,tipo_imovel,robust_median_ohe,GradientBoosting,yeojohnson,746942.4126896913,349836.84184387926,25.41516187078967,17.454374841563524,0.799789317471429,
22,tipo_imovel,std_median_ohe,GradientBoosting,sqrt,758761.2988642544,352614.7830860201,25.706783077848,17.484715343906544,0.7934033150791417,
